date_start,date_stop,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,spend,impressions,reach,clicks,ctr,cpc,cpm,follows,cost_per_follow,actions_raw,cost_per_action_type_raw,age,gender,action__link_click,action__onsite_conversion.messaging_conversation_started_7d,action__onsite_conversion.messaging_first_reply,action__onsite_conversion.post_net_like,action__onsite_conversion.post_net_save,action__onsite_conversion.post_save,action__onsite_conversion.post_unlike,action__onsite_conversion.total_messaging_connection,action__page_engagement,action__post,action__post_engagement,action__post_interaction_gross,action__post_reaction,action__video_view,cost_per_action__link_click,cost_per_action__onsite_conversion.messaging_conversation_started_7d,cost_per_action__onsite_conversion.messaging_first_reply,cost_per_action__onsite_conversion.total_messaging_connection,cost_per_action__page_engagement,cost_per_action__post_engagement,cost_per_action__post_interaction_gross,cost_per_action__video_view
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.17,30,30,1,3.333333,0.17,5.666667,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""15""},{""action_type"":""post_engagement"",""value"":""15""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""post"",""value"":""1""},{""action_type"":""video_view"",""value"":""13""}]","[{""action_type"":""video_view"",""value"":""0.013077""},{""action_type"":""link_click"",""value"":""0.17""},{""action_type"":""post_interaction_gross"",""value"":""0.17""},{""action_type"":""post_engagement"",""value"":""0.011333""},{""action_type"":""page_engagement"",""value"":""0.011333""}]",18-24,male,1.0,,,,,,,,15.0,1.0,15.0,1.0,,13.0,0.17,,,,0.011333,0.011333,0.17,0.013077
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.01,2,2,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",18-24,unknown,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.01,0.01,,0.01
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,1.06,198,194,2,1.010101,0.53,5.353535,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""78""},{""action_type"":""onsite_conversion.post_unlike"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""78""},{""action_type"":""post_interaction_gross"",""value"":""6""},{""action_type"":""post"",""value"":""2""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""3""},{""action_type"":""video_view"",""value"":""70""},{""action_type"":""post_reaction"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.015143""},{""action_type"":""link_click"",""value"":""0.53""},{""action_type"":""post_interaction_gross"",""value"":""0.176667""},{""action_type"":""post_engagement"",""value"":""0.01359""},{""action_type"":""page_engagement"",""value"":""0.01359""}]",25-34,female,2.0,,,3.0,,,1.0,,78.0,2.0,78.0,6.0,4.0,70.0,0.53,,,,0.01359,0.01359,0.176667,0.015143
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.57,116,114,2,1.724138,0.285,4.913793,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""37""},{""action_type"":""post_engagement"",""value"":""37""},{""action_type"":""video_view"",""value"":""35""}]","[{""action_type"":""video_view"",""value"":""0.016286""},{""action_type"":""link_click"",""value"":""0.285""},{""action_type"":""post_engagement"",""value"":""0.015405""},{""action_type"":""page_engagement"",""value"":""0.015405""}]",25-34,male,2.0,,,,,,,,37.0,,37.0,,,35.0,0.285,,,,0.015405,0.015405,,0.016286
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.03,3,3,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",25-34,unknown,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.015,0.015,,0.015
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,1.03,125,125,8,6.4,0.12875,8.24,0,,"[{""action_type"":""link_click"",""value"":""8""},{""action_type"":""page_engagement"",""value"":""59""},{""action_type"":""post_engagement"",""value"":""59""},{""action_type"":""video_view"",""value"":""51""}]","[{""action_type"":""video_view"",""value"":""0.020196""},{""action_type"":""link_click"",""value"":""0.12875""},{""action_type"":""post_engagement"",""value"":""0.017458""},{""action_type"":""page_engagement"",""value"":""0.017458""}]",35-44,female,8.0,,,,,,,,59.0,,59.0,,,51.0,0.12875,,,,0.017458,0.017458,,0.020196
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.72,102,98,6,5.882353,0.12,7.058824,0,,"[{""action_type"":""link_click"",""value"":""6""},{""action_type"":""page_engagement"",""value"":""41""},{""action_type"":""post_engagement"",""value"":""41""},{""action_type"":""video_view"",""value"":""35""}]","[{""action_type"":""video_view"",""value"":""0.020571""},{""action_type"":""link_click"",""value"":""0.12""},{""action_type"":""post_engagement"",""value"":""0.017561""},{""action_type"":""page_engagement"",""value"":""0.017561""}]",35-44,male,6.0,,,,,,,,41.0,,41.0,,,35.0,0.12,,,,0.017561,0.017561,,0.020571
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.02,3,3,0,0,,6.666667,0,,[],[],35-44,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.45,44,44,3,6.818182,0.15,10.227273,0,,"[{""action_type"":""link_click"",""value"":""3""},{""action_type"":""page_engagement"",""value"":""25""},{""action_type"":""post_engagement"",""value"":""25""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""21""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.021429""},{""action_type"":""link_click"",""value"":""0.15""},{""action_type"":""post_interaction_gross"",""value"":""0.45""},{""action_type"":""post_engagement"",""value"":""0.018""},{""action_type"":""page_engagement"",""value"":""0.018""}]",45-54,female,3.0,,,1.0,,,,,25.0,,25.0,1.0,1.0,21.0,0.15,,,,0.018,0.018,0.45,0.021429
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.26,28,28,0,0,,9.285714,0,,"[{""action_type"":""page_engagement"",""value"":""12""},{""action_type"":""post_engagement"",""value"":""12""},{""action_type"":""video_view"",""value"":""12""}]","[{""action_type"":""video_view"",""value"":""0.021667""},{""action_type"":""post_engagement"",""value"":""0.021667""},{""action_type"":""page_engagement"",""value"":""0.021667""}]",45-54,male,,,,,,,,,12.0,,12.0,,,12.0,,,,,0.021667,0.021667,,0.021667
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.03,2,2,0,0,,15,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.03""},{""action_type"":""post_engagement"",""value"":""0.03""},{""action_type"":""page_engagement"",""value"":""0.03""}]",45-54,unknown,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.03,0.03,,0.03
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.09,9,9,0,0,,10,0,,"[{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""4""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.0225""},{""action_type"":""post_interaction_gross"",""value"":""0.09""},{""action_type"":""post_engagement"",""value"":""0.018""},{""action_type"":""page_engagement"",""value"":""0.018""}]",55-64,female,,,,1.0,,,,,5.0,,5.0,1.0,1.0,4.0,,,,,0.018,0.018,0.09,0.0225
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.06,12,12,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""5""},{""action_type"":""post_engagement"",""value"":""5""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.012""},{""action_type"":""post_engagement"",""value"":""0.012""},{""action_type"":""page_engagement"",""value"":""0.012""}]",55-64,male,,,,,,,,,5.0,,5.0,,,5.0,,,,,0.012,0.012,,0.012
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.06,8,8,1,12.5,0.06,7.5,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""6""},{""action_type"":""post_engagement"",""value"":""6""},{""action_type"":""video_view"",""value"":""5""}]","[{""action_type"":""video_view"",""value"":""0.012""},{""action_type"":""link_click"",""value"":""0.06""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",65+,female,1.0,,,,,,,,6.0,,6.0,,,5.0,0.06,,,,0.01,0.01,,0.012
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714757,New Traffic Ad set with recommended settings,6953786714357,1,0.01,4,4,0,0,,2.5,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.005""},{""action_type"":""post_engagement"",""value"":""0.005""},{""action_type"":""page_engagement"",""value"":""0.005""}]",65+,male,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.005,0.005,,0.005
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.41,79,79,7,8.860759,0.058571,5.189873,0,,"[{""action_type"":""link_click"",""value"":""7""},{""action_type"":""page_engagement"",""value"":""33""},{""action_type"":""post_engagement"",""value"":""33""},{""action_type"":""post_interaction_gross"",""value"":""2""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""video_view"",""value"":""24""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.017083""},{""action_type"":""link_click"",""value"":""0.058571""},{""action_type"":""post_interaction_gross"",""value"":""0.205""},{""action_type"":""post_engagement"",""value"":""0.012424""},{""action_type"":""page_engagement"",""value"":""0.012424""}]",18-24,female,7.0,,,2.0,,,,,33.0,,33.0,2.0,2.0,24.0,0.058571,,,,0.012424,0.012424,0.205,0.017083
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.24,46,45,1,2.173913,0.24,5.217391,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""21""},{""action_type"":""post_engagement"",""value"":""21""},{""action_type"":""video_view"",""value"":""20""}]","[{""action_type"":""video_view"",""value"":""0.012""},{""action_type"":""link_click"",""value"":""0.24""},{""action_type"":""post_engagement"",""value"":""0.011429""},{""action_type"":""page_engagement"",""value"":""0.011429""}]",18-24,male,1.0,,,,,,,,21.0,,21.0,,,20.0,0.24,,,,0.011429,0.011429,,0.012
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.01,4,4,1,25,0.01,2.5,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""3""},{""action_type"":""post_engagement"",""value"":""3""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.005""},{""action_type"":""link_click"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.003333""},{""action_type"":""page_engagement"",""value"":""0.003333""}]",18-24,unknown,1.0,,,,,,,,3.0,,3.0,,,2.0,0.01,,,,0.003333,0.003333,,0.005
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,1.75,258,256,18,6.976744,0.097222,6.782946,0,,"[{""action_type"":""link_click"",""value"":""18""},{""action_type"":""page_engagement"",""value"":""117""},{""action_type"":""post_engagement"",""value"":""117""},{""action_type"":""post_interaction_gross"",""value"":""7""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""6""},{""action_type"":""video_view"",""value"":""92""},{""action_type"":""post_reaction"",""value"":""6""}]","[{""action_type"":""video_view"",""value"":""0.019022""},{""action_type"":""link_click"",""value"":""0.097222""},{""action_type"":""post_interaction_gross"",""value"":""0.25""},{""action_type"":""post_engagement"",""value"":""0.014957""},{""action_type"":""page_engagement"",""value"":""0.014957""}]",25-34,female,18.0,,,6.0,,,,,117.0,1.0,117.0,7.0,6.0,92.0,0.097222,,,,0.014957,0.014957,0.25,0.019022
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,1.42,265,261,21,7.924528,0.067619,5.358491,0,,"[{""action_type"":""link_click"",""value"":""22""},{""action_type"":""page_engagement"",""value"":""122""},{""action_type"":""post_engagement"",""value"":""122""},{""action_type"":""post_interaction_gross"",""value"":""8""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""8""},{""action_type"":""video_view"",""value"":""92""},{""action_type"":""post_reaction"",""value"":""8""}]","[{""action_type"":""video_view"",""value"":""0.015435""},{""action_type"":""link_click"",""value"":""0.064545""},{""action_type"":""post_interaction_gross"",""value"":""0.1775""},{""action_type"":""post_engagement"",""value"":""0.011639""},{""action_type"":""page_engagement"",""value"":""0.011639""}]",25-34,male,22.0,,,8.0,,,,,122.0,,122.0,8.0,8.0,92.0,0.064545,,,,0.011639,0.011639,0.1775,0.015435
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.05,6,6,0,0,,8.333333,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.05""},{""action_type"":""post_engagement"",""value"":""0.05""},{""action_type"":""page_engagement"",""value"":""0.05""}]",25-34,unknown,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.05,0.05,,0.05
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.84,127,124,11,8.661417,0.076364,6.614173,0,,"[{""action_type"":""link_click"",""value"":""11""},{""action_type"":""page_engagement"",""value"":""64""},{""action_type"":""post_engagement"",""value"":""64""},{""action_type"":""post_interaction_gross"",""value"":""4""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""4""},{""action_type"":""video_view"",""value"":""49""},{""action_type"":""post_reaction"",""value"":""4""}]","[{""action_type"":""video_view"",""value"":""0.017143""},{""action_type"":""link_click"",""value"":""0.076364""},{""action_type"":""post_interaction_gross"",""value"":""0.21""},{""action_type"":""post_engagement"",""value"":""0.013125""},{""action_type"":""page_engagement"",""value"":""0.013125""}]",35-44,female,11.0,,,4.0,,,,,64.0,,64.0,4.0,4.0,49.0,0.076364,,,,0.013125,0.013125,0.21,0.017143
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,1.31,153,153,14,9.150327,0.093571,8.562092,0,,"[{""action_type"":""link_click"",""value"":""14""},{""action_type"":""page_engagement"",""value"":""84""},{""action_type"":""post_engagement"",""value"":""84""},{""action_type"":""post_interaction_gross"",""value"":""3""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""67""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.019552""},{""action_type"":""link_click"",""value"":""0.093571""},{""action_type"":""post_interaction_gross"",""value"":""0.436667""},{""action_type"":""post_engagement"",""value"":""0.015595""},{""action_type"":""page_engagement"",""value"":""0.015595""}]",35-44,male,14.0,,,2.0,1.0,1.0,,,84.0,,84.0,3.0,2.0,67.0,0.093571,,,,0.015595,0.015595,0.436667,0.019552
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.01,3,3,0,0,,3.333333,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",35-44,unknown,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.01,0.01,,0.01
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.42,43,42,4,9.302326,0.105,9.767442,0,,"[{""action_type"":""link_click"",""value"":""4""},{""action_type"":""page_engagement"",""value"":""29""},{""action_type"":""post_engagement"",""value"":""29""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""post"",""value"":""1""},{""action_type"":""video_view"",""value"":""24""}]","[{""action_type"":""video_view"",""value"":""0.0175""},{""action_type"":""link_click"",""value"":""0.105""},{""action_type"":""post_interaction_gross"",""value"":""0.42""},{""action_type"":""post_engagement"",""value"":""0.014483""},{""action_type"":""page_engagement"",""value"":""0.014483""}]",45-54,female,4.0,,,,,,,,29.0,1.0,29.0,1.0,,24.0,0.105,,,,0.014483,0.014483,0.42,0.0175
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.53,51,51,5,9.803922,0.106,10.392157,0,,"[{""action_type"":""link_click"",""value"":""5""},{""action_type"":""page_engagement"",""value"":""37""},{""action_type"":""post_engagement"",""value"":""37""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""31""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.017097""},{""action_type"":""link_click"",""value"":""0.106""},{""action_type"":""post_interaction_gross"",""value"":""0.53""},{""action_type"":""post_engagement"",""value"":""0.014324""},{""action_type"":""page_engagement"",""value"":""0.014324""}]",45-54,male,5.0,,,1.0,,,,,37.0,,37.0,1.0,1.0,31.0,0.106,,,,0.014324,0.014324,0.53,0.017097
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.05,7,7,0,0,,7.142857,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.025""},{""action_type"":""post_engagement"",""value"":""0.025""},{""action_type"":""page_engagement"",""value"":""0.025""}]",55-64,female,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.025,0.025,,0.025
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.1,12,12,1,8.333333,0.1,8.333333,0,,"[{""action_type"":""link_click"",""value"":""1""},{""action_type"":""page_engagement"",""value"":""9""},{""action_type"":""post_engagement"",""value"":""9""},{""action_type"":""video_view"",""value"":""8""}]","[{""action_type"":""video_view"",""value"":""0.0125""},{""action_type"":""link_click"",""value"":""0.1""},{""action_type"":""post_engagement"",""value"":""0.011111""},{""action_type"":""page_engagement"",""value"":""0.011111""}]",55-64,male,1.0,,,,,,,,9.0,,9.0,,,8.0,0.1,,,,0.011111,0.011111,,0.0125
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.01,2,2,0,0,,5,0,,"[{""action_type"":""page_engagement"",""value"":""1""},{""action_type"":""post_engagement"",""value"":""1""},{""action_type"":""video_view"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.01""},{""action_type"":""post_engagement"",""value"":""0.01""},{""action_type"":""page_engagement"",""value"":""0.01""}]",55-64,unknown,,,,,,,,,1.0,,1.0,,,1.0,,,,,0.01,0.01,,0.01
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.03,7,7,0,0,,4.285714,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",65+,female,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.015,0.015,,0.015
2026-03-09,2026-03-09,1379452680603809,TSSAds,6953786714157,2,6953786714957,Test - New Traffic Ad set with recommended settings,6953786714557,1,0.03,5,5,0,0,,6,0,,"[{""action_type"":""page_engagement"",""value"":""2""},{""action_type"":""post_engagement"",""value"":""2""},{""action_type"":""video_view"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.015""},{""action_type"":""post_engagement"",""value"":""0.015""},{""action_type"":""page_engagement"",""value"":""0.015""}]",65+,male,,,,,,,,,2.0,,2.0,,,2.0,,,,,0.015,0.015,,0.015
2026-03-10,2026-03-10,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.162943,29,28,0,0,,5.618708,0,,"[{""action_type"":""page_engagement"",""value"":""10""},{""action_type"":""post_engagement"",""value"":""10""},{""action_type"":""video_view"",""value"":""10""}]","[{""action_type"":""video_view"",""value"":""0.016294""},{""action_type"":""post_engagement"",""value"":""0.016294""},{""action_type"":""page_engagement"",""value"":""0.016294""}]",18-24,female,,,,,,,,,10.0,,10.0,,,10.0,,,,,0.016294,0.016294,,0.016294
2026-03-10,2026-03-10,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.193494,31,30,2,6.451613,0.096747,6.24175,0,,"[{""action_type"":""link_click"",""value"":""2""},{""action_type"":""page_engagement"",""value"":""10""},{""action_type"":""post_engagement"",""value"":""10""},{""action_type"":""video_view"",""value"":""8""}]","[{""action_type"":""video_view"",""value"":""0.024187""},{""action_type"":""link_click"",""value"":""0.096747""},{""action_type"":""post_engagement"",""value"":""0.019349""},{""action_type"":""page_engagement"",""value"":""0.019349""}]",18-24,male,2.0,,,,,,,,10.0,,10.0,,,8.0,0.096747,,,,0.019349,0.019349,,0.024187
2026-03-10,2026-03-10,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.010184,3,3,0,0,,3.394636,0,,[],[],18-24,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-10,2026-03-10,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.733241,109,108,4,3.669725,0.18331,6.726985,0,,"[{""action_type"":""link_click"",""value"":""4""},{""action_type"":""page_engagement"",""value"":""48""},{""action_type"":""post_engagement"",""value"":""48""},{""action_type"":""post_interaction_gross"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""1""},{""action_type"":""video_view"",""value"":""43""},{""action_type"":""post_reaction"",""value"":""1""}]","[{""action_type"":""video_view"",""value"":""0.017052""},{""action_type"":""link_click"",""value"":""0.18331""},{""action_type"":""post_interaction_gross"",""value"":""0.733241""},{""action_type"":""post_engagement"",""value"":""0.015276""},{""action_type"":""page_engagement"",""value"":""0.015276""}]",25-34,female,4.0,,,1.0,,,,,48.0,,48.0,1.0,1.0,43.0,0.18331,,,,0.015276,0.015276,0.733241,0.017052
2026-03-10,2026-03-10,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.763793,136,136,9,6.617647,0.084866,5.616126,0,,"[{""action_type"":""link_click"",""value"":""9""},{""action_type"":""page_engagement"",""value"":""70""},{""action_type"":""post_engagement"",""value"":""70""},{""action_type"":""post_interaction_gross"",""value"":""3""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""video_view"",""value"":""58""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.013169""},{""action_type"":""link_click"",""value"":""0.084866""},{""action_type"":""post_interaction_gross"",""value"":""0.254598""},{""action_type"":""post_engagement"",""value"":""0.010911""},{""action_type"":""page_engagement"",""value"":""0.010911""}]",25-34,male,9.0,,,2.0,,,,,70.0,1.0,70.0,3.0,2.0,58.0,0.084866,,,,0.010911,0.010911,0.254598,0.013169
2026-03-10,2026-03-10,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0,1,1,0,0,,0,0,,[],[],25-34,unknown,,,,,,,,,,,,,,,,,,,,,,
2026-03-10,2026-03-10,1379452680603809,TSSAds,6951024653957,1,6951024653757,New Traffic Ad set with recommended settings,6951024654157,1,0.804529,92,92,7,7.608696,0.114933,8.744878,0,,"[{""action_type"":""link_click"",""value"":""7""},{""action_type"":""page_engagement"",""value"":""54""},{""action_type"":""post_engagement"",""value"":""54""},{""action_type"":""post_interaction_gross"",""value"":""4""},{""action_type"":""post"",""value"":""1""},{""action_type"":""onsite_conversion.post_save"",""value"":""1""},{""action_type"":""onsite_conversion.post_net_like"",""value"":""2""},{""action_type"":""onsite_conversion.post_net_save"",""value"":""1""},{""action_type"":""video_view"",""value"":""43""},{""action_type"":""post_reaction"",""value"":""2""}]","[{""action_type"":""video_view"",""value"":""0.01871""},{""action_type"":""link_click"",""value"":""0.114933""},{""action_type"":""post_interaction_gross"",""value"":""0.201132""},{""action_type"":""post_engagement"",""value"":""0.014899""},{""action_type"":""page_engagement"",""value"":""0.014899""}]",35-44,female,7.0,,,2.0,1.0,1.0,,,54.0,1.0,54.0,4.0,2.0,43.0,0.114933,,,,0.014899,0.014899,0.201132,0.01871
